id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
cADpvQgnqg,Foundation Models Secretly Understand Neural Network Weights: Enhancing Hypernetwork Architectures with Foundation Models,3,False,,,,,,high,"The paper proposes using foundation models to enhance hypernetwork architectures for generating neural network weights, focusing on improving performance, generalizability, and data efficiency for implicit neural representations. There is no mention of AI safety, alignment, interpretability, or any safety-related concerns; the goal is purely capabilities improvement. Therefore, it belongs to Class 3 (General Capabilities)."
NvDRvtrGLo,TRENDy: Temporal Regression of Effective Nonlinear Dynamics,3,False,,,,,,high,"The paper proposes TRENDy, a method for learning low-dimensional predictive models of spatiotemporal dynamics from noisy data, with applications to biological pattern formation and bifurcation detection. There is no connection to frontier AI, safety, alignment, or any AI safety subdomain; it is a scientific ML paper focused on capabilities in modeling physical/biological systems."
IZDiRbVSVN,What's New in My Data? Novelty Exploration via Contrastive Generation,4,True,2,1,1,4,Interpretability,medium,"The paper introduces a method (CGE) to generate examples that reveal novel domains in fine-tuning data without direct access, specifically to identify harmful behaviors like toxic language. This is safety-relevant as it aids in understanding and mitigating model misalignment. It belongs in Class 4 (Interpretability) because it probes model behavior to uncover learned patterns, distinguishing it from Class 2, which focuses on narrow reliability improvements."
BL4WBIfyrz,Lightweight Neural App Control,3,False,,,,,,high,"The paper introduces LiMAC, a lightweight mobile control architecture focused on improving interaction efficiency and task accuracy across Android apps. Its primary goal is enhancing performance and capability, with no mention of safety, alignment, or ethical concerns, categorizing it as general capabilities."
gjRhw5S3A4,GraphBridge: Towards Arbitrary Transfer Learning in GNNs,3,False,,,,,,high,"The paper introduces GraphBridge, a framework for arbitrary transfer learning in graph neural networks. Its primary goal is to improve generalization and performance across heterogeneous tasks and domains, with no mention of safety, alignment, or ethical considerations. This places it firmly in Class 3 (General Capabilities)."
Nq7yKYL0Bp,ProtPainter: Draw or Drag Protein via Topology-guided Diffusion,3,False,,,,,,high,"This paper presents a diffusion-based method for generating protein backbones conditioned on 3D curves, with a focus on topology control and designability. The primary goal is improving the flexibility and performance of protein backbone generation, with no explicit connection to AI safety, alignment, or frontier risks. It does not address fairness, ethics, reliability, or safety-specific themes, and is not a general-purpose ML improvement. Therefore, it falls under General Capabilities as a technique for a specific domain."
T7bmHkwzS6,You Only Sample Once: Taming One-Step Text-to-Image Synthesis by Self-Cooperative Diffusion GANs,3,False,,,,,,high,"The paper focuses on accelerating text-to-image generation by combining diffusion models with GANs for one-step synthesis. There is no mention of safety, alignment, interpretability, or ethical concerns. The primary goal is improving computational efficiency and generation quality, placing it in Class 3 (General Capabilities)."
71XtUhazG0,Mini-Monkey: Alleviating the Semantic Sawtooth Effect for Lightweight MLLMs via Complementary Image Pyramid,3,False,,,,,,high,"The paper addresses a technical limitation in lightweight MLLMs caused by high-resolution image cropping, proposing a Complementary Image Pyramid to improve semantic continuity and performance on multimodal understanding and OCR. There is no mention or framing of safety, alignment, or risk; the primary goal is capability improvement, placing it in Class 3."
NfCEVihkdC,Measuring And Improving Persuasiveness Of Large Language Models,3,False,,,,,,high,"The paper focuses on introducing a benchmark and arena to measure and improve LLM persuasiveness. While it mentions potential societal risks, the primary goal is capability evaluation and enhancement rather than AI safety or alignment. Therefore, it belongs to Class 3 (General Capabilities)."
44cMlQSreK,On Quantizing Neural Representation for Variable-Rate Video Coding,3,False,,,,,,high,"The paper introduces a post-training quantization method for implicit neural representation video coding, aiming to improve compression efficiency and enable variable-rate coding. There is no mention of AI safety, alignment, or any safety-related concerns; it is purely a capabilities-oriented contribution to video compression."
k2uUeLCrQq,RelCon: Relative Contrastive Learning for a Motion Foundation Model for Wearable Data,3,False,,,,,,high,"The paper presents a self-supervised contrastive learning method for training a motion foundation model from wearable accelerometer data, with applications to human activity recognition and gait metric regression. There is no mention of AI safety, alignment, fairness, or reliability concerns; the primary goal is improving performance and generalization on domain-specific tasks, which places it in Class 3 (General Capabilities)."
S85PP4xjFD,Progressive Compositionality in Text-to-Image Generative Models,3,False,,,,,,high,"The paper aims to improve compositional understanding in text-to-image diffusion models via curriculum training and contrastive learning. It does not address safety, alignment, ethics, or interpretability; its primary goal is enhancing generation capabilities, placing it in Class 3."
8jvVNPHtVJ,Automated Filtering of Human Feedback Data for Aligning Text-to-Image Diffusion Models,3,False,,,,,,high,"This paper proposes an automated data filtering method for fine-tuning text-to-image diffusion models with DPO to improve alignment with human preferences. The focus is on training efficiency and output quality, not frontier AI safety or misalignment risk. While it mentions avoiding harmful content, the primary goal is capabilities improvement, placing it in Class 3."
MyVC4X5B2X,SEBRA : Debiasing through Self-Guided Bias Ranking,1,False,,,,,,high,"The paper proposes a debiasing framework (Sebra) that automatically ranks training samples by spuriosity to mitigate biases in classification models. It is evaluated on standard vision benchmarks (UrbanCars, BAR, CelebA) and focuses on improving fairness and reducing spurious correlations, with no connection to frontier AI systems, misalignment, or catastrophic risks. Therefore it falls under Class 1 (Ethics & Fairness), not frontier AI safety."
CjXaMI2kUH,MrSteve: Instruction-Following Agents in Minecraft with What-Where-When Memory,3,False,,,,,,high,"The paper introduces MrSteve, a low-level controller with episodic memory to improve task-solving and exploration in Minecraft. The primary goal is enhancing capabilities in embodied AI, with no connection to AI safety, alignment, or frontier model concerns. The work focuses on performance and efficiency, distinguishing it from safety-related research."
F57HPKZ6KD,Efficient and Robust Neural Combinatorial Optimization via Wasserstein-Based Coresets,3,False,,,,,,high,"The paper proposes a corest-based training framework for neural combinatorial optimization to improve efficiency and robustness to distribution shifts. There is no mention of AI safety, alignment, ethics, or frontier model concerns, and the primary goal is improving performance and resource usage, placing it in Class 3 (General Capabilities)."
ehr4oTe6XI,Disentangled Representation Learning with the Gromov-Monge Gap,3,False,,,,,,high,"The paper proposes a novel disentangled representation learning method using optimal transport (Gromov-Monge maps) to preserve geometric features. The primary goal is improving representation learning performance on standard benchmarks, with no explicit safety or alignment motivation. It does not address frontier AI safety, misinterpretation risks, or catastrophic outcomes, distinguishing it from Class 4 or Class 2 works."
5BRFddsAai,HASARD: A Benchmark for Vision-Based Safe Reinforcement Learning in Embodied Agents,2,False,,,,,,medium,"The paper introduces a benchmark for safe reinforcement learning in embodied agents using vision, focusing on reward-cost trade-offs and safe navigation in Doom environments. This falls under reliability and safety for narrow RL tasks, not frontier AI safety or alignment. The work is domain-specific and does not address generalizable mechanisms for frontier models, placing it in Class 2."
xvhV3LvYTc,InstantSplamp: Fast and Generalizable Stenography Framework for Generative Gaussian Splatting,1,False,,,,,,high,"The paper proposes a fast steganography framework for embedding watermarks into 3D Gaussian Splatting assets during generation, focusing on copyright protection and data provenance. This falls under Class 1 (Ethics & Fairness) as watermarking for provenance is explicitly listed there, and there is no connection to frontier AI safety, alignment, or catastrophic risk."
Fu0aggezN9,Graph-based Document Structure Analysis,3,False,,,,,,high,"The paper introduces a graph-based document structure analysis task (gDSA) to improve document understanding by detecting elements and generating spatial/logical relations. There is no mention of AI safety, alignment, fairness, or interpretability of frontier models; the goal is purely enhancing capabilities in document analysis. Thus, it belongs in Class 3 (General Capabilities)."
1qgZXeMTTU,Coreset Spectral Clustering,3,False,,,,,,high,"This paper presents a coreset algorithm for spectral clustering on graphs, focusing on efficiency and approximation guarantees. There is no mention of AI safety, alignment, or frontier model concerns, so it belongs to Class 3 (General Capabilities)."
tj5xJInWty,"Temporal Heterogeneous Graph Generation with Privacy, Utility, and Efficiency",1,False,,,,,,high,"The paper focuses on privacy-preserving graph generation using differential privacy and GANs, which is a classical ML fairness and privacy topic. It does not address frontier AI safety, alignment, or catastrophic risks, so it belongs in Class 1."
bwOndfohRK,Neural networks on Symmetric Spaces of Noncompact Type,3,False,,,,,,high,"The paper introduces a unified formulation for point-to-hyperplane distance on symmetric spaces to design neural network layers and attention mechanisms. The work is purely focused on improving model architecture and performance on standard benchmarks, with no mention of safety, alignment, or risk. Thus it falls under General Capabilities."
URPwT55i6O,Polyrating: A Cost-Effective and Bias-Aware Rating System for LLM Evaluation,3,False,,,,,,high,"The paper proposes Polyrating, a statistical rating system for LLM evaluation that reduces cost and accounts for biases in human preferences. The primary goal is improving evaluation efficiency and fairness, with no explicit safety, alignment, or catastrophic risk motivation. It does not address frontier model misalignment or control, and the bias detection is framed as improving accuracy of ratings rather than as a safety-relevant limitation of human feedback."
20qZK2T7fa,Neuroplastic Expansion in Deep Reinforcement Learning,3,False,,,,,,high,"The paper proposes Neuroplastic Expansion to maintain plasticity in deep RL agents, improving learning performance in non-stationary environments. Its primary goal is enhancing RL capabilities, with no explicit safety or alignment motivation, placing it firmly in Class 3."
HyjIEf90Tn,Glauber Generative Model: Discrete Diffusion Models via Binary Classification,3,False,,,,,,high,"The paper introduces a new class of discrete diffusion models for generative modeling, focusing on improving performance in language and image generation tasks. There is no mention of safety, alignment, or any risk-related concerns, distinguishing it clearly from safety-focused work. It belongs in Class 3 as its primary goal is enhancing capabilities."
pZiyCaVuti,LongMemEval: Benchmarking Chat Assistants on Long-Term Interactive Memory,3,False,,,,,,high,"The paper introduces a benchmark for evaluating long-term memory in LLM-driven chat assistants, focusing on capabilities like information extraction and reasoning across sessions. There is no explicit safety or alignment motivation; the goal is improving personalization and reliability, which falls under general capabilities. It does not address frontier AI safety concerns such as misalignment, deception, or catastrophic risks."
VQwI055flA,CARTS: Advancing Neural Theorem Proving with Diversified Tactic Calibration and Bias-Resistant Tree Search,3,False,,,,,,high,"The paper focuses on improving neural theorem proving through diversified tactic calibration and bias-resistant tree search, with the primary goal of enhancing performance on a standard benchmark (miniF2F-test). There is no mention of AI safety, alignment, or catastrophic risks; the work is purely aimed at advancing capabilities in automated theorem proving. Therefore, it belongs to Class 3 (General Capabilities)."
TVQLu34bdw,Proteina: Scaling Flow-based Protein Structure Generative Models,3,False,,,,,,high,"The paper introduces Proteina, a large-scale flow-based generative model for protein backbone design, focusing on scaling, improved performance, and novel conditioning. There is no discussion of AI safety, alignment, or any frontier model concerns; it is purely a capabilities contribution in computational biology."
xjKz6IxgCX,SafeWatch: An Efficient Safety-Policy Following Video Guardrail Model with Transparent Explanations,2,False,,,,,,medium,"SafeWatch proposes an efficient MLLM-based video guardrail model for content moderation, providing multi-label classification and transparent explanations. The primary goal is platform safety against harmful video content, which addresses current-generation reliability and trustworthiness issues rather than frontier AI misalignment or existential risk. This aligns with Class 2 as it focuses on truthfulness/reliability via guardrail outputs and explainability."
SCBn8MCLwc,"Surgical, Cheap, and Flexible: Mitigating False Refusal in Language Models via Single Vector Ablation",4,True,3,1,1,5,Safeguards,high,"The paper proposes a method to mitigate false refusal in language models, directly addressing a safety guardrail problem. It introduces a single vector ablation technique to reduce over-refusal while preserving safety and capabilities, placing it in Class 4 under Safeguards. The motivation is safety-centric, the method adapts interpretability tools, and the evaluation includes safety-specific metrics, distinguishing it from Class 2 or 3."
INow59Vurm,Towards Explaining the Power of Constant-depth Graph Neural Networks for Structured Linear Programming,3,False,,,,,,high,"The paper investigates GNN expressiveness for solving linear programming problems, linking it to distributed computing. It does not address AI safety, alignment, or any ethical issues, instead focusing on explaining a capability of neural networks for optimization. Therefore it belongs in Class 3: General Capabilities."
4R71pdPBZp,Self-Evolving Multi-Agent Collaboration Networks for Software Development,3,False,,,,,,high,"The paper focuses on improving the performance and adaptability of LLM-driven multi-agent collaboration systems for software development, with no mention of safety, alignment, or risk mitigation. The primary goal is enhancing coding capabilities, which places it in Class 3 (General Capabilities). It does not address fairness, truthfulness, or frontier AI safety concerns."
A1HhtITVEi,CheapNet: Cross-attention on Hierarchical representations for Efficient protein-ligand binding Affinity Prediction,3,False,,,,,,high,"The paper proposes CheapNet for predicting protein-ligand binding affinity, a drug discovery task. It aims to improve prediction accuracy and computational efficiency using hierarchical representations and cross-attention. There is no connection to AI safety, frontier models, or alignment; it is a capabilities-focused paper in a domain-specific application."
SuHScQv5gP,Data Unlearning in Diffusion Models,1,False,,,,,,high,"The paper focuses on data unlearning in diffusion models to address memorization and comply with copyright and privacy regulations (GDPR). This falls under traditional AI ethics and fairness concerns (data attribution, legal compliance) rather than frontier AI safety. There is no explicit goal of mitigating misalignment, catastrophic risk, or loss of control, distinguishing it from Class 4."
wUtXB43Chi,FlashMask: Efficient and Rich Mask Extension of FlashAttention,3,False,,,,,,high,"The paper proposes FlashMask, an efficient attention mask extension for FlashAttention, focusing on computational and memory efficiency for long-context sequences. It mentions applications in LLM training (SFT, LoRA, DPO, RM) but its primary goal is performance improvement, not AI safety. It does not address frontier AI safety, misalignment, or catastrophic risks, distinguishing it from Class 4."
4FVGowGzQb,"Learning from negative feedback, or positive feedback or both",3,False,,,,,,high,"The paper proposes a novel method for preference optimization from unpaired positive/negative feedback, extending EM algorithms. It is framed as a general technical improvement for training language models and policies, with no explicit safety, alignment, or catastrophic risk motivation. Therefore, it belongs in Class 3 (General Capabilities)."
rTQNGQxm4K,PhyloLM: Inferring the Phylogeny of Large Language Models and Predicting their Performances in Benchmarks,3,False,,,,,,high,"The paper introduces PhyloLM, a phylogenetic method to relate LLMs and predict benchmark performance. It focuses on capability estimation and model relationships without any safety or alignment motivation, fitting Class 3 (General Capabilities)."
cfGpIcOIa5,GeoILP: A Synthetic Dataset to Guide Large-Scale Rule Induction,3,False,,,,,,high,"The paper introduces a synthetic dataset for inductive logic programming (ILP) to improve rule induction on large-scale tasks. There is no connection to AI safety, alignment, or frontier models; it is purely a capabilities-focused benchmark. Therefore it belongs in Class 3 (General Capabilities)."
D2hhkU5O48,QA-Calibration of Language Model Confidence Scores,2,False,,,,,,high,"This paper introduces QA-calibration for confidence scores from LLMs, aiming to improve reliability for decision-making in critical applications. It does not address alignment, misalignment, or frontier safety risks, and the primary contribution is a posthoc calibration method with distribution-free guarantees. This fits Class 2 (Truthfulness, Reliability & XAI) as it focuses on fixing usability issues (calibration) rather than safety or interpretability of frontier models."
UstOpZCESc,Privacy-Aware Lifelong Learning,1,False,,,,,,high,"The paper integrates lifelong learning with machine unlearning for privacy compliance (right-to-be-forgotten), which is a traditional data privacy and ethics concern. It does not address frontier AI safety, misalignment, or catastrophic risk, and the methods are demonstrated on standard image classification models, clearly placing it in Class 1 (Ethics & Fairness)."
1tBvzOYTLF,RevisEval: Improving LLM-as-a-Judge via Response-Adapted References,2,False,,,,,,high,"The paper proposes RevisEval, a method to improve LLM-as-a-Judge by generating response-adapted references via text revision. This aims to close the reliability gap between LLM evaluation and human evaluation, which is a truthfulness and reliability concern for current-generation LLMs. It does not address frontier safety, alignment, or catastrophic risks, so it belongs in Class 2."
xKDZAW0He3,SeCom: On Memory Construction and Retrieval for Personalized Conversational Agents,3,False,,,,,,high,"The paper focuses on improving memory construction and retrieval for personalized conversational agents to enhance response quality and coherence. There is no explicit or implicit connection to AI safety, alignment, ethics, or reliability beyond standard performance improvements. Therefore, it belongs in Class 3 (General Capabilities)."
AAXBfJNHDt,Generating  Graphs  via Spectral Diffusion,3,False,,,,,,high,"The paper presents a new graph generative model based on spectral diffusion, focusing on improving generation quality and computational efficiency. There is no mention of safety, alignment, fairness, or any safety-related motivation or evaluation. The work is purely about advancing capabilities in graph generation."
l0ZzTvPfTw,FlashRNN: I/O-Aware Optimization of Traditional RNNs on modern hardware,3,False,,,,,,high,"The paper focuses entirely on hardware optimization and kernel acceleration for traditional RNNs (LSTMs, GRUs) to improve speed and scalability on modern GPUs. There is no mention of safety, alignment, ethics, interpretability, or any safety-relevant framework—the goal is purely computational performance for sequence modeling, placing it in Class 3 (General Capabilities)."
A4eCzSohhx,Grounding Continuous Representations in Geometry: Equivariant Neural Fields,3,False,,,,,,high,"The paper introduces Equivariant Neural Fields to improve geometric reasoning in downstream tasks like classification and segmentation. It focuses on performance and representation capabilities without any connection to AI safety or alignment, thus falling under Class 3 (General Capabilities)."
IjbXZdugdj,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",3,False,,,,,,high,"The paper proposes Bio-xLSTM, a variant of the xLSTM architecture for modeling biological and chemical sequences. The primary goal is improving generative modeling, representation learning, and in-context learning performance on DNA, protein, and chemical sequences, with no mention of safety, fairness, or reliability concerns. This is clearly a capabilities-focused paper, placing it in Class 3."
HZgZrtIreg,Generalizing Weisfeiler-Lehman Kernels to Subgraphs,3,False,,,,,,high,"The paper proposes a generalized Weisfeiler-Lehman kernel for subgraph representation learning, focused on improving expressiveness and computational efficiency. There is no mention or connection to AI safety, alignment, or frontier risk, making it a general capabilities paper (Class 3)."
riieAeQBJm,UIFace: Unleashing Inherent Model Capabilities to Enhance Intra-Class Diversity in Synthetic Face Recognition,3,False,,,,,,high,"The paper presents a method for generating synthetic face images to train face recognition models, focusing on improving intra-class diversity and model performance. There is no connection to AI safety, alignment, or frontier model concerns; it is purely a computer vision capabilities paper. It does not address ethics/fairness or interpretability/truthfulness beyond standard performance improvements."
dsP91M4hDL,TC-MoE: Augmenting Mixture of Experts with Ternary Expert Choice,3,False,,,,,,high,"The paper proposes TC-MoE, a method to improve Mixture of Experts routing efficiency by using ternary expert choices, achieving better performance and reduced activation costs. There is no mention of safety, alignment, interpretability, or ethical considerations; the focus is purely on enhancing model capabilities and efficiency. Therefore, it falls under Class 3 (General Capabilities)."
ZjOXuAfS6l,Complexity Lower Bounds of Adaptive Gradient Algorithms for Non-convex Stochastic Optimization under Relaxed Smoothness,3,False,,,,,,high,"The paper proves complexity lower bounds for adaptive gradient algorithms in non-convex stochastic optimization under a relaxed smoothness condition. This is a theoretical optimization result with no connection to AI safety, ethics, or interpretability. It belongs in Class 3 (General Capabilities) as it advances fundamental optimization theory."
sahQq2sH5x,Benchmarking Predictive Coding Networks -- Made Simple,3,False,,,,,,high,"The paper focuses on improving the efficiency, scalability, and benchmarking of predictive coding networks (PCNs) to achieve new state-of-the-art results on standard tasks. There is no mention of safety, alignment, ethics, or truthfulness; the primary goal is advancing capabilities and generalization. Therefore, it falls under General Capabilities (Class 3)."
xDrFWUmCne,Learning to Discretize Denoising Diffusion ODEs,3,False,,,,,,high,"The paper focuses on improving sampling efficiency of diffusion models by learning optimal discretization, which is a capabilities-oriented contribution without any safety, alignment, or ethical framing. There is no connection to frontier AI safety, interpretability, or reliability beyond standard generative performance."
pq1WUegkza,Convergence of Score-Based Discrete Diffusion Models: A Discrete-Time Analysis,3,False,,,,,,high,"The paper presents a theoretical convergence analysis of score-based discrete diffusion models, deriving KL divergence and TV distance bounds. There is no discussion of safety, alignment, interpretability, or any safety-related concerns; the work is purely a capabilities-oriented contribution to generative modeling theory. Therefore it belongs in Class 3 (General Capabilities)."
eGqQyTAbXC,3D-MolT5: Leveraging Discrete Structural Information for Molecule-Text Modeling,3,False,,,,,,high,"This paper presents a unified framework for molecule-text modeling that maps 3D molecular structures into tokenized representations. The primary goal is improving performance on molecular property prediction and other downstream tasks, with no mention of safety, alignment, or interpretability. It is purely a capabilities-focused work, placing it in Class 3."
s9zoyICZ4k,DRoC: Elevating Large Language Models for Complex Vehicle Routing via Decomposed Retrieval of Constraints,3,False,,,,,,high,"The paper proposes a retrieval-augmented generation framework to enhance LLMs' ability to generate solver programs for complex vehicle routing problems. There is no mention of safety, alignment, or any frontier AI risk concerns; the goal is purely to improve performance on optimization tasks in transportation and logistics. This squarely falls under general capabilities improvement, not safety-specific research."
J1J5eGJsKZ,ToolDial: Multi-turn Dialogue Generation Method for Tool-Augmented Language Models,3,False,,,,,,high,"The paper introduces a multi-turn dialogue dataset for tool-augmented language models to enhance their ability to handle complex API interactions. The primary goal is improving model performance on action prediction and parameter extraction, with no explicit safety or alignment motivation. It is a capabilities-focused benchmark contribution, distinct from safety-related work."
pRCOZllZdT,Boltzmann priors for Implicit Transfer Operators,3,False,,,,,,high,"The paper focuses on improving the efficiency and accuracy of molecular dynamics simulations through Implicit Transfer Operator learning, a technique for computational chemistry and materials science. There is no connection to AI safety, alignment, or frontier AI systems; the primary goal is advancing simulation capabilities for drug discovery and materials research."
AcVpLS86RT,Uni$^2$Det: Unified and Universal Framework for Prompt-Guided Multi-dataset 3D Detection,3,False,,,,,,high,"The paper presents a unified framework for multi-dataset 3D object detection using prompt-guided training to improve domain generalization. There is no mention of safety, alignment, ethics, or reliability; the focus is purely on capability and performance across diverse datasets. Therefore, it belongs to Class 3 (General Capabilities)."
GeUK3zGreN,Taming Transformer Without Using Learning Rate Warmup,3,False,,,,,,high,"The paper proposes an optimization strategy to train Transformers without learning rate warmup by preventing spectral energy concentration. The work focuses on training stability and efficiency, with no explicit safety, alignment, or transparency motivation, placing it in General Capabilities."
EQgEMAD4kv,CAKE: Cascading and Adaptive KV Cache Eviction with Layer Preferences,3,False,,,,,,high,"The paper proposes a method for efficient KV cache eviction in LLMs to reduce inference memory and latency, which is a performance optimization technique. There is no mention or framing of safety, alignment, or risk mitigation, distinguishing it from Class 4 safety work. It does not address fairness, ethics (Class 1), or truthfulness/reliability (Class 2), so it falls under Class 3 (General Capabilities)."
lvw3UgeVxS,gRNAde: Geometric Deep Learning for 3D RNA inverse design,3,False,,,,,,high,"The paper presents a geometric deep learning method for computational RNA inverse design, aiming to improve sequence recovery rates and design success. This is a domain-specific scientific/engineering contribution with no connection to AI safety, frontier models, alignment, or any of the safety-related subdomains. Therefore, it belongs in Class 3 (General Capabilities)."
kGvXIlIVLM,Toward Guidance-Free AR Visual Generation via Condition Contrastive Alignment,3,False,,,,,,high,"The paper proposes Condition Contrastive Alignment to replace Classifier-Free Guidance in autoregressive visual generation, focusing on improving sample quality and reducing sampling cost. It uses the term 'alignment' in the context of distribution matching, not AI safety alignment. There is no connection to frontier AI safety or misalignment, so it belongs to Class 3 (General Capabilities)."
S8gbnkCgxZ,Redefining the task of Bioactivity Prediction,2,False,,,,,,high,"The paper addresses bias and reliability in bioactivity prediction models for drug discovery by introducing a large, unbiased dataset (SIU) and improved evaluation metrics. This is a domain-specific effort to enhance model reliability, not a work on frontier AI safety or alignment. It therefore falls into Class 2 (Truthfulness, Reliability & XAI)."
CtM5xjRSfm,Accelerating neural network training: An analysis of the AlgoPerf competition,3,False,,,,,,high,"The paper presents results from the AlgoPerf competition, which focuses on accelerating neural network training through improved training algorithms and hyperparameter optimization. There is no connection to safety, alignment, or any ethical concerns; the primary goal is improving performance and efficiency, fitting Class 3."
8y5Uf6oEiB,ParFam -- (Neural Guided) Symbolic Regression via Continuous Global Optimization,3,False,,,,,,high,"The paper presents a new approach for symbolic regression using continuous optimization and guided by a pre-trained transformer, focusing on improving performance and efficiency. There is no mention of safety, alignment, or any connection to frontier AI safety. It is purely a capabilities-focused method."
q1UyoY3MgJ,Rethinking Invariance in In-context Learning,3,False,,,,,,high,"The paper proposes InvICL to achieve permutation invariance in in-context learning, improving generalization and performance. There is no mention of safety, alignment, or risk; it is purely a capabilities improvement. Thus it belongs to Class 3 (General Capabilities)."
upoxXRRTQ2,The impact of allocation strategies in subset learning on the expressive power of neural networks,3,False,,,,,,high,"The paper studies how allocating learnable weights affects neural network expressive power, with no connection to AI safety, ethics, or reliability. It is a theoretical capabilities-focused work on model capacity, fitting squarely in Class 3."
5Y9NT6lW21,Adversarial Policy Optimization for Offline Preference-based Reinforcement Learning,3,False,,,,,,medium,"This paper presents a computationally efficient algorithm for offline preference-based reinforcement learning, focusing on sample complexity and practical application. It does not address AI safety concerns such as misalignment or harm; instead, it is a technical contribution to general RL capabilities."
KEXoZxTwbr,Inverse Rendering using Multi-Bounce Path Tracing and Reservoir Sampling,3,False,,,,,,high,"This paper presents a technical improvement in inverse rendering using multi-bounce path tracing and reservoir sampling to achieve better decomposition of shape, material, and lighting. The primary goal is improving performance and physical accuracy for graphics applications, with no connection to AI safety or alignment. It does not address any safety or ethical concerns."
fL4qWkSmtM,What is Wrong with Perplexity for Long-context Language Modeling?,3,False,,,,,,high,"The paper proposes a new evaluation metric (LongPPL) and training loss (LongCE) to improve long-context language modeling. The primary goal is enhancing performance and evaluation accuracy, with no explicit connection to AI safety, alignment, or frontier risk. It is not about interpretability, truthfulness for safety, or fairness, thus falls into Class 3 (General Capabilities)."
XdRIno98gG,Self-supervised Monocular Depth Estimation Robust to Reflective Surface Leveraged by Triplet Mining,3,False,,,,,,high,"The paper improves self-supervised monocular depth estimation by handling reflective surfaces through triplet mining and knowledge distillation. It is solely focused on enhancing a computer vision capability with no connection to AI safety, ethics, or alignment, thus it belongs to Class 3 (General Capabilities)."
SqZ0KY4qBD,Attention with Markov: A Curious Case of Single-layer Transformers,3,False,1,0,0,1,,medium,"This paper provides a theoretical analysis of why single-layer transformers fail to learn bigram distributions from Markov chains, focusing on the loss landscape and local minima. This is a mechanistic interpretability study of transformer internals, which advances general-purpose understanding of how models represent sequences and is thus inherently safety-relevant per class boundary rules. However, the work lacks explicit safety motivation, and its methods and evaluation are not safety-specific, resulting in a low safety-relevance score, so it is not flagged as a safety paper."
ww3CLRhF1v,Adaptive Methods through the Lens of SDEs: Theoretical Insights on the Role of Noise,3,False,,,,,,high,"The paper develops SDEs for adaptive optimizers to analyze convergence and noise robustness, with no connection to AI safety, ethics, or frontier alignment. Its primary goal is improving theoretical understanding of optimization dynamics for training neural networks, placing it squarely in Class 3 (General Capabilities)."
Iht4NNVqk0,Start Smart: Leveraging Gradients For Enhancing Mask-based XAI Methods,2,False,,,,,,high,"The paper proposes StartGrad, a gradient-based initialization technique for mask-based XAI methods, aimed at improving interpretability of deep learning models. This is a methodological contribution to explainability that does not address frontier AI safety, alignment, or general model understanding; it falls squarely in Class 2 (Truthfulness, Reliability & XAI)."
IxmWIkcKs5,A Simple yet Effective $\Delta\Delta G$ Predictor is An Unsupervised Antibody Optimizer and Explainer,3,False,,,,,,high,"The paper presents a lightweight predictor for antibody mutation effects (ΔΔG), focusing on fast screening and optimization of antibodies. It is a domain-specific application in computational biology with no connection to frontier AI safety, alignment, or interpretability of ML models, thus belonging to Class 3 (General Capabilities)."
TEmE9PSC65,Improving Neural Network Accuracy by Concurrently Training with a Twin Network,3,False,,,,,,high,"The paper focuses on improving neural network accuracy through a concurrent training method (Twin Network Augmentation), tested on CNN benchmarks. There is no connection to AI safety, alignment, or frontier models; the primary goal is performance enhancement, placing it in Class 3 (General Capabilities)."
d16mJDyQN6,Identifying latent state transitions in non-linear dynamical systems,3,False,,,,,,high,"The paper proposes a method for identifying latent states and nonlinear transition dynamics in state-space models, with the primary goal of improving future prediction accuracy and generalization. There is no mention of AI safety, alignment, or frontier model concerns; the work is focused on capabilities and representation learning for dynamical systems. It does not fit the criteria for Classes 1, 2, or 4, as it lacks any safety, fairness, or truthfulness framing, and the interpretability is domain-specific rather than general-purpose."
tpYeermigp,Physics-Informed Diffusion Models,3,False,,,,,,high,"The paper presents a framework for physics-informed diffusion models to enforce physical constraints in generated samples, targeting applications like fluid flow and topology optimization. The primary goal is improving performance, accuracy, and generalization in scientific machine learning, with no explicit focus on frontier AI safety, alignment, or risk. Hence, it falls under Class 3 (General Capabilities), not Class 4 (Safety) or Class 2 (Truthfulness/XAI)."
FyMjfDQ9RO,Sylber: Syllabic Embedding Representation of Speech from Raw Audio,3,False,,,,,,high,"The paper presents Sylber, a self-supervised learning model for producing syllabic speech representations aimed at efficient tokenization and spoken language modeling. There is no mention of safety, alignment, ethics, or reliability; the work is purely focused on improving speech processing capabilities."
INe4otjryz,Can In-context Learning Really Generalize to Out-of-distribution Tasks?,2,False,,,,,,medium,"The paper explores the limitations of in-context learning (ICL) for out-of-distribution tasks using synthetic experiments and theoretical analysis, aiming to understand when ICL can be trusted. It does not address safety or alignment but focuses on reliability and generalization, which aligns with Class 2. While it involves mechanistic understanding of transformers, it lacks a safety framing or explicit connection to frontier AI safety, distinguishing it from Class 4 interpretability work."
